uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31500,30732,28700,29868,31024,7225,7001,13967,1682,0,231,139.6621585,0,18359,18371,18345,18315,18288,18260,18237,18247,15350,255,94,44,-8376,8354,-11965,0,0,0,139.6749542,1,12188,12210,12195,12210,12215,12230,12210,12157,32079,79,73,45,9431,-5608,13554,0,0,0,139.6749542,2,17742,17734,17736,17739,17752,17791,17841,17855,11118,229,107,54,7413,6785,-12490,0,0,0,139.6749542,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.6749542,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.6749542,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.6749542,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.6749542,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,139.6749542,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.6749542
1,31516,30620,28596,29820,31040,5964,6152,14398,1677,0,232,139.8048246,0,17628,17640,17620,17555,17526,17509,17499,17485,9390,300,114,62,-8238,8011,-11287,0,0,0,139.8170702,1,12083,12073,12068,12074,12094,12163,12197,12204,31420,285,97,47,7977,-6380,13550,0,0,0,139.8170702,2,17113,17134,17150,17160,17188,17207,17204,17161,6245,164,56,24,8117,6873,-12337,0,0,0,139.8170702,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.8170702,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.8170702,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.8170702,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.8170702,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,139.8170702,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.8170702
1,31544,30720,27456,29856,30996,7932,7753,12031,1684,0,223,139.94803,0,17802,17807,17785,17822,17880,17910,17893,17858,11685,241,37,32,-7586,8547,-12047,0,0,0,139.9603274,1,12325,12327,12372,12373,12332,12318,12337,12354,33201,56,97,15,9112,-5886,13900,0,0,0,139.9603274,2,17749,17796,17813,17779,17741,17738,17740,17722,11006,154,71,11,9614,6376,-13022,0,0,0,139.9603274,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.9603274,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.9603274,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.9603274,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.9603274,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,139.9603274,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,139.9603274
1,31576,30708,27780,29848,31004,5686,5945,14455,1673,0,225,140.0918686,0,18401,18390,18373,18360,18372,18413,18454,18463,16154,190,57,28,-7947,8188,-11129,0,0,0,140.1041851,1,12479,12476,12423,12416,12398,12408,12411,12414,33888,141,69,50,8160,-6631,13035,0,0,0,140.1041851,2,18554,18587,18635,18632,18587,18546,18550,18575,17594,160,86,26,9241,6746,-12140,0,0,0,140.1041851,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.1041851,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.1041851,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.1041851,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.1041851,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.1041851,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.1041851
1,31500,30692,28488,29804,31016,7157,6238,13467,1672,0,214,140.2339561,0,18282,18244,18198,18186,18191,18200,18214,18210,14653,139,77,52,-7960,8263,-11239,0,0,0,140.2467022,1,12286,12307,12325,12321,12261,12234,12213,12226,32637,230,10,41,8261,-6416,13372,0,0,0,140.2467022,2,18364,18353,18340,18352,18385,18437,18458,18418,16035,226,52,14,8819,6733,-12262,0,0,0,140.2467022,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.2467022,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.2467022,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.2467022,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.2467022,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.2467022,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.2467022
1,31560,30644,30040,29688,30972,6815,6156,13761,1666,0,218,140.3764541,0,17476,17459,17442,17466,17478,17486,17522,17558,8815,169,79,48,-8359,8063,-11384,0,0,0,140.3888326,1,12135,12166,12186,12187,12153,12109,12087,12056,31542,242,35,48,8584,-6222,13316,0,0,0,140.3888326,2,17507,17532,17542,17509,17463,17446,17443,17435,8805,218,37,38,8344,6688,-12225,0,0,0,140.3888326,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.3888326,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.3888326,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.3888326,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.3888326,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.3888326,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.3888326
1,31452,30640,30500,29728,31052,6703,5935,14197,1663,0,220,140.519752,0,17766,17807,17801,17766,17728,17715,17712,17735,10958,193,28,5,-8366,8129,-11353,0,0,0,140.5323296,1,12238,12256,12292,12335,12354,12358,12320,12286,32903,232,21,13,8561,-6309,13226,0,0,0,140.5323296,2,17555,17553,17556,17549,17575,17617,17679,17696,9708,274,129,82,8368,6665,-12264,0,0,0,140.5323296,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.5323296,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.5323296,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.5323296,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.5323296,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.5323296,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.5323296
1,31560,30624,30572,29788,31052,6493,5469,14500,1659,0,221,140.6664798,0,18479,18504,18506,18492,18462,18432,18411,18420,16634,197,33,18,-8254,7874,-11261,0,0,0,140.6789439,1,12384,12388,12399,12434,12452,12461,12441,12403,33826,158,12,13,8409,-6238,13302,0,0,0,140.6789439,2,18380,18342,18319,18309,18335,18354,18367,18403,15737,160,33,29,8365,6607,-12404,0,0,0,140.6789439,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.6789439,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.6789439,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.6789439,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.6789439,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.6789439,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.6789439
1,31512,30532,30584,29832,30936,7113,6041,13771,1659,0,225,140.80721,0,18115,18112,18144,18165,18179,18143,18097,18065,13948,183,58,28,-8013,7850,-11536,0,0,0,140.8197167,1,12323,12298,12256,12253,12248,12252,12277,12328,32699,165,49,10,7831,-6092,13880,0,0,0,140.8197167,2,18539,18489,18437,18425,18438,18440,18414,18411,16521,142,156,79,9741,6476,-12544,0,0,0,140.8197167,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.8197167,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.8197167,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.8197167,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.8197167,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.8197167,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.8197167
1,31548,30552,30540,29832,31064,6369,5661,14111,1672,0,244,140.9493301,0,17271,17258,17256,17269,17295,17303,17344,17353,7277,179,69,51,-8012,8098,-11529,0,0,0,140.9611299,1,12200,12161,12124,12136,12168,12168,12144,12177,31741,77,101,16,9512,-5776,13031,0,0,0,140.9611299,2,17600,17648,17709,17718,17684,17638,17646,17627,10198,195,92,28,9459,6675,-11127,0,0,0,140.9611299,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.9611299,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.9611299,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.9611299,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.9611299,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,140.9611299,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,140.9611299
1,31520,30264,30604,29872,30924,7017,5398,14420,1683,0,251,141.0946164,0,17676,17638,17624,17642,17658,17689,17728,17760,10343,232,77,33,-7761,8465,-11493,0,0,0,141.107204,1,12374,12338,12303,12254,12240,12246,12260,12265,32744,229,82,62,9229,-6237,12712,0,0,0,141.107204,2,17464,17475,17497,17529,17542,17557,17535,17535,9062,165,41,34,9786,6365,-11138,0,0,0,141.107204,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.107204,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.107204,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.107204,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.107204,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.107204,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.107204
1,31552,29316,30712,29892,31076,6158,5623,14102,1691,0,254,141.2377322,0,18611,18557,18508,18487,18503,18536,18538,18540,17208,168,94,56,-8131,8078,-11248,0,0,0,141.2510355,1,12370,12460,12496,12501,12475,12442,12375,12334,33916,328,71,9,9552,-6114,12608,0,0,0,141.2510355,2,18124,18113,18098,18105,18146,18167,18143,18119,13943,105,63,6,9840,6540,-11543,0,0,0,141.2510355,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.2510355,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.2510355,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.2510355,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.2510355,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.2510355,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.2510355
1,31616,28624,30688,29872,31064,6070,5542,14371,1698,0,254,141.3781958,0,18231,18230,18220,18190,18203,18236,18275,18259,14772,130,63,16,-8494,7961,-11363,0,0,0,141.3903015,1,12287,12236,12259,12294,12310,12323,12325,12354,32852,175,89,38,9868,-5994,12342,0,0,0,141.3903015,2,18459,18457,18513,18613,18663,18662,18671,18615,17581,461,125,61,10016,6128,-11274,0,0,0,141.3903015,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.3903015,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.3903015,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.3903015,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.3903015,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.3903015,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.3903015
1,31572,28164,30760,29868,31136,6037,5713,14378,1702,0,256,141.5191596,0,17483,17500,17504,17498,17465,17451,17442,17461,8732,125,8,9,-8367,8078,-11252,0,0,0,141.5317137,1,12282,12230,12194,12197,12209,12206,12181,12182,32145,89,129,68,9679,-6015,12273,0,0,0,141.5317137,2,18216,18211,18180,18190,18246,18330,18348,18284,14933,322,94,21,10006,6319,-10944,0,0,0,141.5317137,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.5317137,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.5317137,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.5317137,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.5317137,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.5317137,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.5317137
1,31580,28012,30672,29884,31020,6770,6364,13742,1706,0,257,141.6721764,0,17485,17476,17436,17425,17418,17416,17426,17454,8464,133,43,12,-8280,8143,-11717,0,0,0,141.683089,1,12218,12193,12160,12143,12126,12115,12103,12140,31662,184,84,38,10042,-5824,12559,0,0,0,141.683089,2,17529,17538,17580,17602,17625,17611,17577,17544,9534,188,4,14,10370,6366,-11030,0,0,0,141.683089,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.683089,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.683089,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.683089,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.683089,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.683089,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.683089
1,31688,27400,30708,29892,31000,6898,6256,13564,1709,0,255,141.8098943,0,18460,18483,18503,18551,18572,18547,18516,18494,17054,198,19,27,-8326,8512,-11660,0,0,0,141.8229537,1,12311,12372,12392,12419,12383,12349,12311,12314,33314,215,15,16,10143,-6142,12571,0,0,0,141.8229537,2,17724,17669,17667,17759,17851,17893,17878,17811,11180,476,31,16,10041,6576,-11710,0,0,0,141.8229537,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.8229537,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.8229537,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.8229537,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.8229537,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.8229537,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.8229537
1,31684,27360,30656,29884,31060,6107,6064,14264,1706,0,257,141.9452243,0,18571,18568,18565,18587,18632,18666,18651,18624,17792,209,26,20,-8212,8166,-11499,0,0,0,141.9593229,1,12416,12445,12440,12446,12437,12399,12367,12362,33776,171,58,19,9428,-5991,12239,0,0,0,141.9593229,2,18390,18337,18269,18265,18297,18338,18385,18432,15641,315,39,24,9522,6262,-11302,0,0,0,141.9593229,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.9593229,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.9593229,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.9593229,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.9593229,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,141.9593229,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,141.9593229
1,31724,27332,30736,29932,31048,5752,5716,14986,1703,0,258,142.0914166,0,17484,17489,17501,17525,17560,17613,17662,17633,9395,336,131,64,-8138,8017,-11405,0,0,0,142.1039929,1,12199,12242,12257,12275,12280,12255,12208,12165,32345,205,58,20,9343,-5938,12615,0,0,0,142.1039929,2,18428,18436,18432,18466,18481,18494,18508,18515,16688,162,59,46,9893,6412,-11294,0,0,0,142.1039929,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.1039929,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.1039929,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.1039929,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.1039929,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.1039929,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.1039929
1,31672,27420,30700,29872,31068,6226,6083,13653,1705,0,258,142.2347295,0,17257,17234,17221,17217,17218,17229,17203,17188,6695,47,77,56,-8222,8162,-11200,0,0,0,142.2468777,1,12190,12155,12142,12180,12195,12191,12199,12223,31938,112,72,10,9605,-6278,12569,0,0,0,142.2468777,2,17927,17892,17860,17817,17811,17870,17889,17872,11866,178,73,61,10146,6386,-11521,0,0,0,142.2468777,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.2468777,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.2468777,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.2468777,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.2468777,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.2468777,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.2468777
1,31556,28724,30652,29908,31004,7313,5689,13661,1696,0,253,142.3765194,0,18242,18245,18190,18168,18156,18149,18154,18154,14386,183,90,50,-8182,8197,-11588,0,0,0,142.3891985,1,12334,12295,12246,12235,12253,12295,12309,12331,32762,198,40,13,9806,-6188,12522,0,0,0,142.3891985,2,17486,17497,17485,17457,17484,17508,17533,17517,8895,104,57,32,9202,6547,-11646,0,0,0,142.3891985,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.3891985,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.3891985,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.3891985,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.3891985,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.3891985,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.3891985
1,31536,30120,30616,29828,31064,5803,5495,14836,1678,0,255,142.520469,0,18794,18829,18806,18756,18729,18706,18702,18723,18973,249,57,6,-8182,7998,-11537,0,0,0,142.5331569,1,12437,12438,12393,12360,12352,12364,12358,12365,33531,163,85,32,8911,-6112,13059,0,0,0,142.5331569,2,17822,17860,17890,17912,17902,17860,17825,17796,11795,218,15,17,9008,6233,-11964,0,0,0,142.5331569,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.5331569,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.5331569,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.5331569,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.5331569,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.5331569,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.5331569
1,31496,30552,30556,29928,31020,5838,5608,14550,1671,0,256,142.6557913,0,17998,18029,18055,18043,18003,17945,17943,17932,12876,251,3,29,-8391,7657,-11604,0,0,0,142.6685772,1,12317,12315,12316,12286,12277,12269,12282,12298,32824,99,4,10,8838,-5604,13375,0,0,0,142.6685772,2,18545,18494,18465,18463,18460,18470,18474,18512,16811,139,66,34,8635,6115,-12427,0,0,0,142.6685772,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.6685772,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.6685772,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.6685772,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.6685772,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.6685772,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.6685772
1,31596,30564,30604,29948,31072,4498,6110,15655,1702,0,276,142.801887,0,17224,17200,17186,17162,17159,17174,17138,17075,6246,129,149,112,-9477,8414,-10913,0,0,0,142.8134863,1,12211,12263,12305,12329,12299,12312,12298,12202,32683,221,102,60,8728,-5956,13523,0,0,0,142.8134863,2,18298,18341,18442,18513,18601,18670,18691,18711,17195,736,316,244,8005,6470,-13633,0,0,0,142.8134863,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.8134863,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.8134863,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.8134863,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.8134863,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.8134863,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.8134863
1,31472,30380,30596,29996,31008,6435,3770,15245,1726,0,262,142.9424591,0,17475,17559,17625,17682,17714,17723,17758,17783,10247,427,266,201,-9630,7747,-11371,0,0,0,142.9554689,1,12498,12494,12432,12504,12628,12707,12684,12483,34894,487,214,121,9587,-5451,12630,0,0,0,142.9554689,2,17833,17609,17307,17192,17206,17329,17522,17728,8654,1267,210,60,7620,6243,-11949,0,0,0,142.9554689,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.9554689,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.9554689,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.9554689,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.9554689,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,142.9554689,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,142.9554689
